SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Actual,Prediction,Churn Probability,Risk Score,Risk Category
0,29,19.85,535.05,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.0054381196,0.54,Low
0,27,19.85,470.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.0054070926,0.54,Low
0,13,20.85,272.35,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0052593974,0.53,Low
0,67,67.85,4627.65,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,0,0,0.0053278697,0.53,Low
0,72,66.85,4758.8,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0.0052787797,0.53,Low
0,27,20.55,583.3,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0,0.0053346897,0.53,Low
0,64,25.0,1584.8,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.005298461,0.53,Low
0,34,20.05,679.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.005276972,0.53,Low
0,58,70.1,4048.95,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,0,0.00533619,0.53,Low
0,54,65.65,3566.7,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,0,0,0.005282624,0.53,Low
0,32,18.95,613.95,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.005290488,0.53,Low
0,2,19.3,28.3,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,1,0,0.0053152624,0.53,Low
0,38,20.1,730.1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.0051792855,0.52,Low
0,57,70.35,4124.65,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,0,0,0.0051531726,0.52,Low
0,70,19.2,1401.4,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.005224225,0.52,Low
0,30,19.8,576.65,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0,0.005188672,0.52,Low
0,41,19.5,798.2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0,0.0052239825,0.52,Low
1,72,114.85,8317.95,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0,0.0051992266,0.52,Low
1,71,99.4,7168.25,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,0,0,0.0052343505,0.52,Low
0,72,114.05,8468.2,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.0051517305,0.52,Low
1,32,19.8,587.7,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0,0.0051518334,0.52,Low
0,33,61.05,2018.4,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0,0,0.0050856364,0.51,Low
0,22,20.3,475.1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.0051407423,0.51,Low
0,32,19.3,593.2,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.0051087923,0.51,Low
0,46,20.2,845.6,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,0.005113882,0.51,Low
0,62,70.75,4263.45,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0,0,0.005087439,0.51,Low
0,71,65.15,4681.75,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0.0051463665,0.51,Low
0,72,80.8,5728.55,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0,0.0050828047,0.51,Low
0,48,20.0,935.9,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.005085021,0.51,Low
0,18,20.1,370.5,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0051358114,0.51,Low
0,26,19.65,494.9,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.0050652656,0.51,Low
0,72,109.55,7887.25,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0,0,0.005106139,0.51,Low
0,45,81.0,3533.6,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0,0,0.005019654,0.5,Low
0,50,69.5,3418.2,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,0,0,0.005010251,0.5,Low
0,72,114.05,8289.2,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.004989312,0.5,Low
0,72,65.7,4575.35,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,0.005030263,0.5,Low
0,72,66.5,4811.6,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,0,0,0.0050147246,0.5,Low
0,71,19.6,1416.5,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.004981804,0.5,Low
0,38,19.6,763.1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0,0.0050438014,0.5,Low
0,38,19.3,755.5,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.005046398,0.5,Low
0,26,19.15,515.75,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0,0.0049952357,0.5,Low
0,72,114.3,8058.55,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.004989312,0.5,Low
0,65,84.85,5459.2,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0,0.0049934234,0.5,Low
0,62,25.8,1563.95,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0,0.0049891653,0.5,Low
0,61,24.2,1445.2,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.0050025834,0.5,Low
0,49,19.9,1022.6,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0,0.0050050337,0.5,Low
0,72,38.5,2763.0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0,0.004998785,0.5,Low
0,70,25.15,1940.85,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.0049666003,0.5,Low
0,36,19.55,620.75,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.0049585146,0.5,Low
0,38,20.3,749.35,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.005049823,0.5,Low
0,64,69.25,4447.75,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0,0,0.004898581,0.49,Low
0,61,25.0,1498.35,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0,0.004864407,0.49,Low
0,35,46.35,1662.05,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,0,0,0.0048992718,0.49,Low
0,64,19.45,1225.65,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.0049353926,0.49,Low
0,72,67.2,4671.7,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,0.0048652976,0.49,Low
0,69,23.95,1713.1,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.004857159,0.49,Low
0,27,20.05,552.9,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0,0.0049135843,0.49,Low
0,67,85.25,5714.2,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0,0,0.0048517417,0.49,Low
0,26,19.8,457.3,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0,0.004913454,0.49,Low
0,45,84.35,3858.05,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0,0,0.004906127,0.49,Low
0,61,80.9,4932.5,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,0,0,0.0048667104,0.49,Low
0,45,20.85,892.15,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.004906856,0.49,Low
0,11,20.4,231.45,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.004936411,0.49,Low
0,72,107.7,7919.8,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.0048555164,0.49,Low
0,14,20.4,292.4,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0048815752,0.49,Low
0,51,20.45,1042.65,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0048880912,0.49,Low
0,65,59.6,3739.8,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0,0,0.0048632827,0.49,Low
0,42,20.25,835.5,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0,0,0.004926632,0.49,Low
0,72,82.15,5784.3,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,0,0,0.004800572,0.48,Low
0,33,20.6,690.25,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.004840604,0.48,Low
0,69,19.7,1396.9,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.004769791,0.48,Low
0,62,20.0,1250.1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.004774783,0.48,Low
0,64,60.05,3845.45,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0,0.004848892,0.48,Low
0,72,98.2,7015.9,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0,0,0.0047918144,0.48,Low
0,56,75.85,4261.2,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,0,0,0.0048049074,0.48,Low
0,71,90.55,6404.0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,0.004812444,0.48,Low
0,41,19.85,810.45,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.004663748,0.47,Low
0,71,80.45,5662.25,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0,0.0047418545,0.47,Low
0,35,20.05,746.75,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0,0.0047370098,0.47,Low
0,25,20.75,499.4,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.004718851,0.47,Low
0,65,24.75,1715.1,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.0047296844,0.47,Low
0,13,20.4,261.3,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.0047103884,0.47,Low
0,68,86.5,5882.75,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0,0,0.00473193,0.47,Low
0,32,20.5,696.8,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.004736284,0.47,Low
0,60,65.85,3928.3,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0,0,0.004673238,0.47,Low
0,67,25.25,1733.15,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0,0.0046597053,0.47,Low
0,71,76.9,5522.7,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0,0,0.0047471253,0.47,Low
0,44,20.4,905.55,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.0046802717,0.47,Low
0,67,19.8,1311.3,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.0047315187,0.47,Low
1,72,89.85,6697.35,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0,0.004682509,0.47,Low
0,47,20.05,1016.7,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.0047498457,0.47,Low
0,44,20.05,845.25,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0046642018,0.47,Low
0,29,20.35,617.35,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.004690592,0.47,Low
0,59,65.5,3801.3,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0,0.0046801716,0.47,Low
1,72,96.6,6827.5,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0,0,0.004701082,0.47,Low
0,60,60.5,3694.45,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0.004574192,0.46,Low
0,24,20.1,533.9,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.0046002963,0.46,Low
0,67,24.85,1583.5,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.004599853,0.46,Low
0,72,110.65,8065.65,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,0,0,0.004571763,0.46,Low
0,42,20.25,854.9,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.0046458202,0.46,Low
0,41,19.3,772.4,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.0045529855,0.46,Low
1,64,24.4,1548.65,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0,0.004636548,0.46,Low
0,16,20.5,290.55,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.004558779,0.46,Low
0,48,20.65,1057.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.0046381485,0.46,Low
0,60,20.95,1270.55,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0,0.0046433797,0.46,Low
0,19,20.15,387.7,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0046107713,0.46,Low
0,69,19.3,1447.9,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0,0.004627741,0.46,Low
0,31,20.4,609.1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.0046485374,0.46,Low
0,63,75.7,4676.7,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,0,0,0.0045432127,0.45,Low
0,27,19.55,520.55,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.0045253932,0.45,Low
0,72,65.25,4478.85,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.004542764,0.45,Low
0,40,20.15,804.85,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0044974317,0.45,Low
0,61,24.1,1551.6,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.0045341984,0.45,Low
0,52,25.75,1345.85,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.004501973,0.45,Low
0,71,19.6,1387.45,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0,0.004542339,0.45,Low
0,47,90.5,4318.35,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0,0,0.0044690124,0.45,Low
0,65,69.55,4459.15,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,0,0,0.0044760588,0.45,Low
0,65,90.45,5957.9,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0,0,0.0044651083,0.45,Low
0,69,24.95,1718.35,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0,0.0044690655,0.45,Low
0,68,82.85,5776.45,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0,0,0.004501975,0.45,Low
0,59,20.6,1286.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.004495479,0.45,Low
1,67,25.1,1672.15,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.0044075097,0.44,Low
0,72,112.6,8126.65,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.00439199,0.44,Low
0,37,20.15,785.75,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0,0.0043618768,0.44,Low
0,67,19.25,1372.9,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0,0.004370122,0.44,Low
0,67,19.4,1284.2,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0,0.004359566,0.44,Low
0,62,84.5,5193.2,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,0.0043510413,0.44,Low
0,65,19.55,1218.65,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0,0.0043844944,0.44,Low
0,44,20.5,865.05,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,0.0043839095,0.44,Low
0,72,70.45,5165.7,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0,0,0.0043874974,0.44,Low
0,61,20.55,1305.95,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.0044306554,0.44,Low
0,72,109.7,8129.3,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,0,0,0.004443207,0.44,Low
0,72,79.05,5730.7,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0.0044094496,0.44,Low
0,39,19.85,854.8,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0,0.004433344,0.44,Low
0,71,59.7,4122.65,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0,0,0.0043534483,0.44,Low
0,42,20.65,958.1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0,0.004409136,0.44,Low
0,26,19.2,459.6,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.0043009887,0.43,Low
0,61,25.45,1538.6,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.004298302,0.43,Low
0,29,20.0,599.3,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0,0.004272839,0.43,Low
0,60,20.55,1205.05,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0043430626,0.43,Low
0,39,20.15,826.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0043181493,0.43,Low
0,44,20.6,926.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0,0.0042642765,0.43,Low
0,72,80.2,5714.2,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,0,0.0042924345,0.43,Low
0,53,69.7,3686.05,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0.0042947913,0.43,Low
0,71,82.0,5999.85,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.004276592,0.43,Low
0,72,111.95,8033.1,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,0.0043034866,0.43,Low
0,48,20.05,1036.0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.004292384,0.43,Low
0,35,20.6,754.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0,0.004263635,0.43,Low
0,72,113.1,8248.5,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0,0.0043398985,0.43,Low
0,49,20.15,973.35,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0,0.0042055612,0.42,Low
0,71,79.1,5564.85,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.0041941125,0.42,Low
0,41,20.15,802.35,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.004191194,0.42,Low
0,72,48.9,3527.0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0,0,0.004229846,0.42,Low
0,46,20.1,936.85,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.004241724,0.42,Low
0,71,83.3,5894.5,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.0042061065,0.42,Low
0,72,65.1,4754.3,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.0042091655,0.42,Low
0,23,20.9,454.0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0041604596,0.42,Low
0,68,24.95,1614.9,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0,0.0041701435,0.42,Low
0,71,84.2,5956.85,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,0.0041297437,0.41,Low
0,72,112.1,7965.95,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,0.0040969397,0.41,Low
0,72,42.1,2962.0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0.004099232,0.41,Low
0,72,85.9,6110.75,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0,0.004078729,0.41,Low
0,67,19.95,1311.75,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.004088959,0.41,Low
0,4,19.55,68.8,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0,0.0040568667,0.41,Low
0,35,19.15,638.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0,0.0039719734,0.4,Low
0,70,24.05,1764.75,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0,0.0039914423,0.4,Low
